"",Season,Episode,Character,Line,Segment,WC,WPS,BigWords,Dic,IVED
26823,18,5,Minstrel,"But then when drones were filling the sky,
She unfurled her bush and she used it to fly.
Craig's mom's bush, Craig's mom's bush.
Gargantuan thicket of madness.
Bigger than earth and denser than gold.
Truly a magical bush to behold.",1,41,8.2,14.63,0,0
26824,18,5,Cartman,"Well, you see Butters, everything worked out.  ""Oh, thank you Eric. I screwed up everything but now everyone's happy. Thanks for covering my ass.""",1,24,8,25,0,0
26825,18,5,Butters,Craig's mom doesn't seem very happy.,1,6,6,0,0,0
26826,18,5,Cartman,"Alright, I have a way that we can make Craig's mom happy.",1,12,12,8.33,0,0
26827,18,5,Butters,No! Nono! I'm sorry. Thank you Eric! I screwed up everything but now everyone's happy! Thanks for covering my ass!,1,20,3.33,20,0,0
26828,18,5,Cartman,You're welcome. ,1,2,2,50,0,0
26829,18,5,Minstrel,"And she flew and she flew away into the sun
And then she died.
Craig's mom's bush, Craig's mom's bush.
Truly a magical bush to behold.",1,26,8.67,3.85,0,0
26830,18,6,Jimmy,"Oh! Hey Kyle!  Kyle, hang on a sec. ",1,8,4,0,0,0
26831,18,6,Kyle,Hey Jimmy. What's up?,1,4,2,0,0,0
26832,18,6,Jimmy,"Not much. I just wanted to make sure you heard the fuh-fantastic news. There's a new Terrance & Phillip mobile game, and it's so amazing and incredibly fun.",1,27,9,18.52,0,0
26833,18,6,Kyle,Oh. Really?,1,2,1,0,0,0
26834,18,6,Jimmy,"Yeah! And the most unbelievable part? It's totally free. You should download it to your phone right now. I mean, come. On. If it's free, why wouldn't you?",1,28,4,14.29,0,0
26835,18,6,Kyle,"Cool. Thanks, Jimmy, well, I'll check it out.",1,8,4,0,0,0
26836,18,6,Jimmy,"You betcha, pal. ",1,3,3,0,0,0
26837,18,6,Announcer,"The Terrance & Phillip Mobile Game.  In this game, you are Terrance & Phillip. Can you collect all the Canadian coins? *poot* ",1,20,6.67,30,0,0
26838,18,6,Announcer,"That's one coin. Can you collect more?  You've collected ten Canadian coins!  Congratulations!  Hey, you're really good at this, guy!",1,20,10,20,0,0
26839,18,6,Kyle,What?,1,1,1,0,0,0
26840,18,6,Butters,"Congratulations, Kyle.",1,2,2,50,0,0
26841,18,6,Announcer,"With Canada coins, you can buy stuff that helps Terrance & Phillip rebuild Canada.  Run around and collect more coins, or better yet, buy them in bulk!  How many Canadian coins would you like to buy?",1,35,35,14.29,0,0
26842,18,6,Kyle,This is stupid!,1,3,3,0,0,0
26843,18,6,Butters,"Well, it's just 49 cents for the cheapest one. ",1,9,9,11.11,0,0
26844,18,6,Announcer,You buy 200 Canadian coins for 49 cents! You're amazing! Now use that Canadough to help rebuild Canada! Click to build a hospital here. ,1,24,6,20.83,0,0
26845,18,6,Terrance & Phillip,Yaaay!,1,1,1,0,0,0
26846,18,6,Kyle,It's still stupid and now I paid 49 cents for it!,1,11,11,0,0,0
26847,18,6,Cartman,What are you two boners doing?,1,6,6,0,0,0
26848,18,6,Butters,We're playing the Terrance & Phillip Freemium Game.,1,7,7,57.14,0,0
26849,18,6,Cartman,I played that thing; it's fuckin' dumb. I ended up paying like five bucks.,1,14,7,0,0,0
26850,18,6,Kyle,Who makes this crap?,1,4,4,0,0,0
26851,18,6,Minister,"Oh! It's tewwific! That's 200,000 more American dollars in just one day!",1,12,4,25,0,0
26852,18,6,Prince,Where is the roof on this thing?,1,7,7,0,0,0
26853,18,6,Terrance,What's the big idea making a mobile game without our approval?!,1,11,11,18.18,0,0
26854,18,6,Minister,"Ohh, Terrance & Phillip! How are Canada's two favorite buddies?",1,9,4.5,55.56,0,0
26855,18,6,Phillip,What gives you the right to make a stupid Terrance & Phillip mobile game?! Who do you think you are?!,1,19,9.5,10.53,0,0
26856,18,6,Prince,"Oh, I'm only the Prince of Canada! And this happens to be the Minister of Mobile Gaming.",1,17,8.5,11.76,0,0
26857,18,6,Minister,We thought you would be pleased with the quality of the mobile game-eh.,1,13,13,23.08,0,0
26858,18,6,Phillip,It's the dumbest game over! All you do is collect and spend Canadough!,1,13,6.5,23.08,0,0
26859,18,6,Prince,"Ey! We know the game's not great, but who cares? It's free!",1,12,4,0,0,0
26860,18,6,Phillip,"But it's not free! If you charge 40 cents here and 50 cents there, then it's not free!",1,18,9,0,0,0
26861,18,6,Minister,They see through the charade.,1,5,5,40,0,0
26862,18,6,Prince,"Uh oh, you think so?",1,5,5,0,0,0
26863,18,6,Minister,"I think they see through the charade, yes.",1,8,8,25,0,0
26864,18,6,Prince,I'm pretty sure they can hear us too. ,1,8,8,0,0,0
26865,18,6,Minister,"Alright, fuck it! You've seen through the charade, so you might as well know everything. Charade up!  Allow me to explain the science behind micropay premium gaming. For years gaming was simple. You pay for the game and you enjoy. With mobile apps we now have the ability to make games that are boring and stupid. But if you pay for incentives, you're rewarded!",1,64,9.14,18.75,0,0
26866,18,6,Prince,"Free""mium"". The ""mium"" is Latin for ""not really.""",1,9,4.5,0,0,0
26867,18,6,Minister,"It's a simple cycle. A never-ending loop based on RPG. Explore. Collect. Spend. Improve. But whereas those just use the concept of XP or Experience Points, we've introduced the idea of micro-paying with money. Money. Money. Money money money money.",1,40,4,22.5,0,0
26868,18,6,Prince,It's what everyone is doing. Freemium games are what's now. And it's all just a lot of harmless fun.,1,19,6.33,15.79,0,0
26869,18,6,Randy,"You're in big trouble, Stanley! Can you explain to us how you managed to spend $489 on a mobile app?! ",1,20,10,20,0,0
26870,18,6,Stan,I'm sorry. I didn't really I spent that much.,1,9,4.5,0,0,0
26871,18,6,Randy,"You didn't realize! What are ""Canadian coins""?",1,7,3.5,28.57,0,0
26872,18,6,Stan,You buy Canadian coins so you have Canadough.,1,8,8,25,0,0
26873,18,6,Randy,"Stan, just because I make a good living with my music doesn't mean you can go blow it all on Canadough!",1,21,21,9.52,0,0
26874,18,6,Stan,"I'll pay you back for it, okay?!",1,7,7,0,0,0
26875,18,6,Randy,How?!,1,1,1,0,0,0
26876,18,6,Stan,"I don't know, I'll figure it ou! Jesus Christ!",1,9,4.5,0,0,0
26877,18,6,Randy,"Can you believe him?! He knew how much he was spending! He knew he'd get in trouble, but it didn't matter!  I hate to say it, but this is a lot like his grandpa.",1,34,11.33,11.76,0,0
26878,18,6,Sharon,Wull whattaya mean?,1,3,3,33.33,0,0
26879,18,6,Randy,Dad's always had a gambling problem. He's got total addiction tendencies. Could he have somehow... passed those demons down to Stan?,1,21,5.25,23.81,0,0
26880,18,6,Sharon,Well then you certainly have some of those problems too with drinking.,1,12,12,25,0,0
26881,18,6,Randy,"I had a problem, but I was able to stop. Now I only drink gluten-free beer and wine. But with Stan, I think there's some darkness inside him that... doesn't... allow him to stop.",1,34,6.8,8.82,0,0
26882,18,6,Minister,"And so in conclusion, the successful premium game is based on five principles. Entice the player with a simple game loop, use lots of flashing chachings and compliments to make the player feel good about themselves, train the players to spend your fake currency, offer the player a way to spend real currency for your fake currency-",1,57,28.5,21.05,0,0
26883,18,6,Prince,So they'll forget they're spending money.,1,6,6,16.67,0,0
26884,18,6,Minister,-and make the game about waiting. But let the player pay not to wait. It's a surefire way to make lots of money.,1,23,7.67,8.7,0,0
26885,18,6,Phillip,"We understand micropaying, but can't the game hidden inside the charade it- just at least be fun?",1,17,17,17.65,0,0
26886,18,6,Minister,"No no! It has to be just barely fun. If the game were too fun, then there would be no reason to micropay in order to make it more fun. ",1,30,10,3.33,0,0
26887,18,6,Terrance,What's this?,1,2,2,0,0,0
26888,18,6,Prince,Your checks of course. For ten million American dollars. Each.,1,10,3.33,30,0,0
26889,18,6,Terrance,So this is- Everyone is doing this?,1,7,7,14.29,0,0
26890,18,6,Minister,Ehhhveryone is doing it.,1,4,4,25,0,0
26891,18,6,Phillip,It's just the way things are going?,1,7,7,0,0,0
26892,18,6,Minister,It's the way things are going!,1,6,6,0,0,0
26893,18,6,Terrance,"Well, I guess if everyone is just paying forty cents at a time it can't be that bad.",1,18,18,5.56,0,0
26894,18,6,Terrance,Hey Phillip! ,1,2,2,50,0,0
26895,18,6,Stan,Ohhh hey guys.,1,3,3,0,0,0
26896,18,6,Kyle,You... missed school today?,1,4,2,0,0,0
26897,18,6,Stan,"Yeah, I just wasn't feelin' the best.",1,7,7,0,0,0
26898,18,6,Kyle,Did you play the Terrance & Phillip freemium game all day?,1,10,10,30,0,0
26899,18,6,Stan,"Well yeah, I was sick in bed. What else was I gonna do?",1,13,6.5,0,0,0
26900,18,6,Cartman,"How much money did you micropay today, Stan?",1,8,8,12.5,0,0
26901,18,6,Stan,"Nothing! Dude, I bought like $10 worth of Canadough. But check it out, I unlocked the stadium in Toronto. ",1,19,6.33,26.32,0,0
26902,18,6,Kyle,You spent $10 and eight hours to unlock a stadium?,1,10,10,10,0,0
26903,18,6,Stan,"You guys, is it that much dumber than video games you play?",1,12,12,0,0,0
26904,18,6,Cartman,Yes.,1,1,1,0,0,0
26905,18,6,Stan,"It's just something to kill some time. Like Jimmy said, it's a cool way to zone out.",1,17,8.5,5.88,5.88,5.88
26906,18,6,Kyle,"Waitwaitwait, Jimmy told you about this game?",1,7,7,14.29,0,0
26907,18,6,Cartman,Jimmy told me about this game.,1,6,6,0,0,0
26908,18,6,Kyle,"Kenny, who told you about this game?",1,7,7,0,0,0
26909,18,6,Kenny,(Jimmy.),1,1,1,0,0,0
26910,18,6,Kyle,"Dude, what?!",1,2,2,0,0,0
26911,18,6,Cartman,The?!,1,1,1,0,0,0
26912,18,6,Kenny,(Fuck?!),1,1,1,0,0,0
26913,18,6,Jimmy,"Pssst. Hey, kid. Come over here.  Yeah, come on over. Ch-check this out. You looking to have some fun?",1,19,3.8,10.53,0,0
26914,18,6,Boy,What do you mean?,1,4,4,0,0,0
26915,18,6,Jimmy,The Terrance & Phillip mobile game.  All the cool kids are usin' it.,1,12,12,16.67,0,0
26916,18,6,Boy,"Aw, I don't know.",1,4,4,0,0,0
26917,18,6,Jimmy,"Come, on, just try it out. You can be Terrance or Phillip or both. You can walk around and collect Canada cash to build new stuff.  It's the perfect thing if you're bored. And honestly, the best part about it, is it's free. I mean, come. On. Why wouldn't you download it, and just try it out? ",1,57,8.14,12.28,0,0
26918,18,6,Kyle,"Hey, uh, Jimmy, can we talk?",1,6,6,0,0,0
26919,18,6,Jimmy,"Why sure fellas.  Anyway, be sure to check it out, kid.",1,11,11,0,0,0
26920,18,6,Kyle,"Dude, what are you doing?!",1,5,5,0,0,0
26921,18,6,Jimmy,Just hangin' out. What are you up to?,1,8,4,0,0,0
26922,18,6,Kyle,You need to stop recommending that app to people!,1,9,9,11.11,0,0
26923,18,6,Kenny,(Yeah!),1,1,1,0,0,0
26924,18,6,Cartman,Everyone we know says they heard about it from you!,1,10,10,10,0,0
26925,18,6,Jimmy,"I just think it's a fabulous app, that's all.",1,9,9,11.11,0,0
26926,18,6,Cartman,It's not a fabulous app! It's fuckin' stupid!,1,8,4,12.5,0,0
26927,18,6,Kyle,"Let me ask you something, Jimmy: What happens on level 2 after you get the Ontario Nugget?!",1,17,17,17.65,0,0
26928,18,6,Jimmy,Alright alright! I never played it. I stay away from the stuff.,1,12,4,16.67,0,0
26929,18,6,Kyle,You just push it on other people?!,1,7,7,0,0,0
26930,18,6,Jimmy,They pay me to!,1,4,4,0,0,0
26931,18,6,Kyle,"Who, Jimmy?! Who pays you?!",1,5,2.5,0,0,0
26932,18,6,Prince,"You've both done an amazing job. New hospitals, new neighborhoods, all funded by one freemium game.",1,16,8,25,0,0
26933,18,6,Terrance,"Ahh, listen, ahh, we've been talking it over, and we really are uncomfortable with this freemium thing.",1,17,17,17.65,0,0
26934,18,6,Minister,Oh. Ah what is the matter?,1,6,3,0,0,0
26935,18,6,Phillip,It seems dishonest and we have a brand to protect. ,1,10,10,20,0,0
26936,18,6,Prince,"But just look at all the things we're getting to build. Soon, Canada will be as advanced and developed as Michigan.",1,21,10.5,19.05,0,0
26937,18,6,Terrance,We're just worried that some people will abuse the game and start spending more money than they can afford.,1,19,19,10.53,0,0
26938,18,6,Minister,"Hoh non! Well, we certainly wouldn't want that!  Oh! I have an idea! How about we take some of the billions of dollars we are making and, we start a campaign to teach everyone to play the game in ""moderation""?",1,40,10,17.5,0,0
26939,18,6,Prince,Ohhhhh. ,1,1,1,0,0,0
26940,18,6,Phillip,Do you really think that would help?,1,7,7,0,0,0
26941,18,6,Minister,Of course! The alcohol industry does it all the time!,1,10,5,20,0,0
26942,18,6,Announcer,"You. Friends. Fun. Drink. Hot girls. You're hot. Drink more. Expensive cars. Ass, drink, ass, money, you in a tuxedo, threesomes, vodka, pussy, drink, drink, drink, you, drink, Vegas, fun, pussy, you, in a tuxedo, fucking this girl, vodka, drink drink drink drink it all you fucking pussy! MORE TUXEDOS, MORE CARS, MORE PUSSY, MORE VODKA, DRINK DRINK DRINK!  Please drink responsibly.",1,62,6.2,11.29,0,0
26943,18,6,Randy,"Come on. This way, Stan. I want you to see this. There you go.  That's your grandpa. He sits at that slot machine and mindlessly drains money away a little bit at a time. Sound familiar? All the little sounds and lights are calculated to keep him sitting at that stupid machine.  Come on Dad, we're going home.",1,58,8.29,12.07,0,0
26944,18,6,Marvin,I'm going.,1,2,2,0,0,0
26945,18,6,Randy,Do you know what you've done to your grandson? You've infected him with your bullshit!,1,15,7.5,20,0,0
26946,18,6,Marvin,What are you talkin' about?,1,5,5,0,0,0
26947,18,6,Randy,I just don't understand what is wrong with you two! What is the joy that this stuff possibly brings you?!,1,20,10,10,0,0
26948,18,6,Stan,It's just...,1,2,2,0,0,0
26949,18,6,Marvin,It's fun.,1,2,2,0,0,0
26950,18,6,Stan,"Yeah, it's fun.",1,3,3,0,0,0
26951,18,6,Randy,It's not fun! You two have demons you're trying to compensate for!,1,12,6,8.33,0,0
26952,18,6,Marvin,Well what about you?! You're havin' a glass of wine!,1,10,5,0,0,0
26953,18,6,Randy,"I'm not having a glass of wine, I'm having six!  It's called a tasting, and it's classy!",1,17,17,5.88,0,0
26954,18,6,Stan,"Dad, I'm not addicted. I can stop. I just like playing it, but I don't have to. I'll prove it.",1,20,5,10,0,0
26955,18,6,Marvin,"Yeah, and if he stops, I'll stop.",1,7,7,0,0,0
26956,18,6,Randy,"All right. And if you two stop, then we won't have a problem anymore.  HM. Earthy, bold, hint of cherry aftertones. *uurp*",1,22,5.5,13.64,0,0
26957,18,6,Jimmy,Is it my responsibility what people decide to do with their feh-f-free time? I was just a middleman.  People were going to learn about the game somewhere if not from me. I'm not the one who made it.,1,38,12.67,10.53,0,0
26958,18,6,Kyle,But you accepted money from the Canadian government! To push a freemium game on us! Why would they do that?!,1,20,6.67,20,0,0
26959,18,6,Cartman,How do you get people addicted to crack? You give it away for free. You give away a little taste and then... and then some people... can't stop themselves.,1,29,5.8,6.9,0,0
26960,18,6,Cartman,And now Stan is so consumed by the shit you've been pushing that he can't even see through it! How could you sell out your friend?!,1,26,13,11.54,0,0
26961,18,6,Jimmy,"I needed the money, alright?!  I downloaded Yum Yum Sparkly Gem Forest because it was free. I love the sparkly little gems. The sounds they made when I got new ones. Then I made my first in-app purchase. Before I knew it I had spent my allowance, then my birthday money, I LOST my CRUTCHES!",1,55,11,16.36,0,0
26962,18,6,Kyle,You have your crutches!,1,4,4,25,0,0
26963,18,6,Jimmy,"It's a figure of speech with crippled people. We'd say we lost an arm and a leg, but they ain't worth much.",1,22,11,4.55,0,0
26964,18,6,Cartman,That makes sense.,1,3,3,0,0,0
26965,18,6,Kyle,You're saging these games do this on purpose?!,1,8,8,12.5,0,0
26966,18,6,Jimmy,Why do you think freemium games send you those text notifications when you haven't played in a while? It's called a trigger. A quick image to trigger the addict's brain. They know exactly what they're doing.,1,36,9,16.67,0,0
26967,18,6,Voice Notification,"Hey buddih. Come on, guy.  Come back, friend. You've got new buddies, guy.  We've just given you 5000 Canadian coins.  Enjoy you Canadough.",1,23,7.67,13.04,0,0
26968,18,6,Stan,...Free? ,1,1,1,0,0,0
26969,18,6,Randy,"What is wrong with you, Stan?! You said you stopped buying Canadough!",1,12,6,16.67,0,0
26970,18,6,Stan,"I didn't think I spent that much. I, I clicked on a few micropays and it just kinda added up.",1,20,10,10,0,0
26971,18,6,Randy,"$26,000??? Do you know how many songs I have to write to make back that much money?!",1,17,8.5,0,0,0
26972,18,6,Stan,One?,1,1,1,0,0,0
26973,18,6,Randy,"Oh, it's just nothing' to you, isn't it?!",1,8,8,12.5,0,0
26974,18,6,Stan,"No, no, it's not.",1,4,4,0,0,0
26975,18,6,Randy,"You need to realize that you have something in your brain that you somehow inherited from your grandpa that makes you act this way, okay?!",1,25,25,20,0,0
26976,18,6,Stan,I don't know how you can say that when you're standing here chugging beer!,1,14,14,14.29,0,0
26977,18,6,Randy,"I am not chugging beer!  I'm sampling a flight of gluten-free German lagers with a French wine pairing! It's called a smorgaswein, and it's elegantly cultural! ",1,26,13,26.92,0,0
26978,18,6,Stan,"Okay, I need help.  There is something different about me, you guys. I know the game is stupid, and it actually isn't even fun anymore. I don't understand.",1,28,9.33,17.86,0,0
26979,18,6,Jimmy,"Fellas, can I have a moment with Stan, please?",1,9,9,0,0,0
26980,18,6,Kyle,"Sure. Come on, guys. ",1,4,2,0,0,0
26981,18,6,Jimmy,"This is my fault, Stan. I should have never told you the game was fuh fufuh fan-fantastic.",1,17,8.5,5.88,0,0
26982,18,6,Stan,It's not your fault. It's something to do with my family. It's like a curse.,1,15,5,6.67,0,0
26983,18,6,Jimmy,"I know this stuff is hard to understand. Trust me, I know. I'm an addict too. But I got help.",1,20,5,5,0,0
26984,18,6,Stan,How?,1,1,1,0,0,0
26985,18,6,Jimmy,"What all the addiction programs say is true. You've gotta reach out to a higher power, Stan. You've gotta get down on your knees, and you've gotta say ""I have a problem."" And you've gotta ask that higher power for help. ",1,41,10.25,7.32,0,0
26986,18,6,Kyle,"We have to find a way to get the word out! People need to know pushers are being hired to take advantage of people with addiction problems! There has to be a way that we can get to the news company, and sneak in and somehow borrow their TV signal. If we could disguise ourselves as something ridiculous, then-",1,59,14.75,16.95,0,0
26987,18,6,Cartman,It's done. ,1,2,2,0,0,0
26988,18,6,Kyle,"Wuh, what's done?",1,3,3,0,0,0
26989,18,6,Cartman,"The word is out.  ""Terrance & Phillip hire pushers to make money off addicts."" I tweeted it.  It's trending.",1,18,9,33.33,0,0
26990,18,6,Terrance,You son of a bitch! You paid pushers to get addicts hooked on our freemium game?!,1,16,8,18.75,6.25,6.25
26991,18,6,Prince,You what?,1,2,2,0,0,0
26992,18,6,Minister,"Now hold on, Terrance & Philip, there's nothing wrong with promoting a mobile game.",1,13,13,23.08,0,0
26993,18,6,Phillip,But there's something very wrong with knowingly making it appeal to human weaknesses!,1,13,13,23.08,0,0
26994,18,6,Terrance,"You didn't build a mobile game, you built an addiction machine!",1,11,11,18.18,0,0
26995,18,6,Prince,"Minister of mobile gaming, what's this all aboot?",1,8,8,12.5,0,0
26996,18,6,Minister,"Alright, alright, you've seen through the charade again. Let me explain how freemium games really work.  The truth is, a very small percentage of people who download freemium games ever pay anything for them. It's all aboot finding the heaviest users and extracting the most amount of cash from them. That's how you get addicts to pay two hundred bucks for a game that's not even worth forty cents.",1,69,17.25,21.74,0,0
26997,18,6,Terrance,But then all our profits come from people with problems.,1,10,10,20,0,0
26998,18,6,Minister,"Don't think aboot that. Think about all the money. Here, have a bump of coke.",1,15,5,0,0,0
26999,18,6,Phillip,"Okay, but we still won't stand for this!",1,8,8,0,0,0
27000,18,6,Stan,"I don't know if you're listening, but... I guess I have something inside me that I can't control. Something... kind of dark. Please... help show me the way? ",1,28,4.67,14.29,0,0
27001,18,6,Satan,You have summoned the Prince of Temptation! For what purpose?!,1,10,5,30,0,0
27002,18,6,Stan,"Whoa shit. Uhhh, I have addiction demons and I don't understand them.",1,12,6,16.67,0,0
27003,18,6,Satan,"Then allow me to explain the darkness of the human soul!  So you got dopa-mine, right? That's the chemical that gets released in your brain whenever you do something pleasurable, like eating, sex, and that's just nature, right? Like rabbits and fish and shit. They need dopa mine so that they want to consume and reproduce.",1,56,14,19.64,0,0
27004,18,6,Stan,Okay.,1,1,1,0,0,0
27005,18,6,Satan,"But because humans have progressed and now have access to all the shit they want whenever they want it, it's easy for them to overdo and have dopa-mine problems. You know, it's not fuckin' rocket science, this stuff.",1,38,19,15.79,0,0
27006,18,6,Stan,So there's nothing spiritually wrong with me?,1,7,7,28.57,0,0
27007,18,6,Satan,"Fuck no! It's like, okay, it's like being diabetic. You know, it's like you can eat wrong and eat wrong and chemicals get released from your liver in a weird way, you know, you've been eatin' gluten and shit, and then eventually you've got a chemical imbalance from your liver. And something clicked, and now you're diabetic forever, right? So like, if you keep doing something too much, eventually there's, ummm, a dopa-mine fuckup, right, and you're kind of screwed up for life.",1,83,16.6,16.87,0,0
27008,18,6,Stan,So what does that mean? I I can get addicted to everything so I can't enjoy anything?,1,17,8.5,17.65,0,0
27009,18,6,Satan,"Yeah, that's pretty much what it means.",1,7,7,0,0,0
27010,18,6,Stan,The addict people said something about me filling a hole.,1,10,10,20,0,0
27011,18,6,Satan,"Well who's not filling a fuckin' hole? Right? You know, I mean what kind of bullshit is that? So, let's talk about genetics now. You still have time?",1,28,5.6,10.71,0,0
27012,18,6,Stan,"Yeah, no, this is great.",1,5,5,0,0,0
27013,18,6,Satan,"Okay, let me get some visual aids. Gimme juuust a sec.",1,11,5.5,0,0,0
27014,18,6,Minister,"Here is a fact: 80% of alcohol sales are paid for by alcoholics. Using slot machine tactics, freemium games are able to make millions off of an even smaller percentage of mobile gamers.",1,33,16.5,24.24,0,0
27015,18,6,Phillip,"Oh God, he just doesn't stop!",1,6,6,0,0,0
27016,18,6,Terrance,Who IS this guy?!,1,4,4,0,0,0
27017,18,6,Minister,"We're building a new Canada with micropayments from addicts! Who cares?! You think the fucking alcohol industry cares?! They don't care that 10% are gonna get addicted, they're counting on it!! It's the same with ut! But we've got our eye on every addict's screen! Every button they click, we get feedback on how to shove this shit right down their throats!",1,62,10.33,17.74,1.61,1.61
27018,18,6,Phillip,Why does he suddenly sound like Al Pacino in Devil's Advocate?!,1,11,11,18.18,0,0
27019,18,6,Minister,"Hohon, I'm much worse than the Devil.  I'm the Canadian Devil. ",1,11,11,9.09,0,0
27020,18,6,Terrance,Oh dear God! It's the Canadian Devil!,1,7,3.5,14.29,0,0
27021,18,6,Phillip,Beelzeboot!,1,1,1,100,0,0
27022,18,6,Beelzeboot,"You discovered my plan, but too late!  Now the souls of all Canadians belong to me!",1,16,16,12.5,0,0
27023,18,6,Terrance,Oh no!,1,2,2,0,0,0
27024,18,6,Prince,"Oh, what have I done?!",1,5,5,0,0,0
27025,18,6,Beelzeboot,Heheheh! Hahaha! ,1,2,1,50,0,0
27026,18,6,Satan,"So basically, the genes you got from your dad make you more likely to have trouble with, um, dopa-mine regulation, and that's why you need to kind of watch out for addictive stuff. Okay, so we kind of understand now, champ?",1,41,41,14.63,0,0
27027,18,6,Stan,"I guess so, but why do companies have to put so many addictive things out there?",1,16,16,12.5,0,0
27028,18,6,Satan,"You know, they all do it, and it's kind of my deal, I have to put temptation out there too so people have free will and all that shit. But you know, everyone has their justification and thinks what they're doing is okay.",1,43,21.5,6.98,0,0
27029,18,6,Voice Notification,"*Ding* Ey, buddy, where'd you go? Don't you want more Canadough?",1,11,5.5,9.09,0,0
27030,18,6,Satan,What's this?,1,2,2,0,0,0
27031,18,6,Stan,That's what I've been addicted to. It's a freemium game sending me push notifications. ,1,14,7,28.57,0,0
27032,18,6,Satan,"What, you just collect coints?",1,5,5,20,0,0
27033,18,6,Announcer,How much money can you buy today?,1,7,7,0,0,0
27034,18,6,Satan,"No, see, if something's addictive because it's fun, that's one thing. But this is just blatant Skinner box manipulation. Wait a minute. Who put this out?",1,26,6.5,23.08,0,0
27035,18,6,Stan,"Ah, Canada?",1,2,2,0,0,0
27036,18,6,Satan,"Oh that son of a bitch! He's always doing this shit! I tell him, ""temptation has to be nuanced!"" but he goes and does this crap again! I'm gonna need to borrow your soul real quick, kid. Is that alright?",1,40,6.67,7.5,2.5,2.5
27037,18,6,Stan,...Okay.  Aaaaahhh!,1,2,2,50,0,0
27038,18,6,Randy,Oh pass interference! Interference! ,1,4,2,50,0,0
27039,18,6,Sharon,"Stan, where are you going? ",1,5,5,0,0,0
27040,18,6,Stan,I shall return. Do not attempt to stop me. ,1,9,4.5,11.11,0,0
27041,18,6,Randy,Told ya. Kid's got demons. I don't do that. ,1,9,3,0,0,0
27042,18,6,NC 9 Reporter,"Horror and sadness all over Canada tonight. When the Prince signed the agreement to make a freemium game, he apparently made a deal with the Canadian Devil.",1,27,13.5,22.22,0,0
27043,18,6,Beelzeboot,"Hey, guy, I'm the Canadian Devil. ",1,6,6,16.67,0,0
27044,18,6,NC 9 Reporter,"The Canadian Devil now has complete control of the soul of every Canadian. This is a sad day for Canada, and therefore, the world. ",1,24,12,20.83,0,0
27045,18,6,Beelzeboot,"Heh heheheh, stab you. ",1,4,4,25,0,0
27046,18,6,Satan,Beelzeboot! Once again you lack any sense of nuance!,1,9,4.5,11.11,0,0
27047,18,6,Phillip,Who the fuck is that?,1,5,5,0,0,0
27048,18,6,Beelzeboot,"Well well, my overachieving doppelganger! You're no match for Canadian Satan! ",1,11,5.5,27.27,0,0
27049,18,6,Satan,Return from whence you came! ,1,5,5,0,0,0
27050,18,6,Beelzeboot,"Ow! Watch it, guy! ",1,4,2,0,0,0
27051,18,6,NC 9 Reporter,"Sadly, a shocking turn of events here as the actual Devil has now appeared and seems to be fighting the Canadian Devil! This is certainly a conundrum for Canadians everywhere as we try to figure out who to root for. For that, let's ask the Minister of Sports in Edmonton. ",1,50,16.67,20,0,0
27052,18,6,Minister of Sports,"Well of course, the patriotic thing to do would be to root for the Canadian Devil. But then again, he is the one who has promised us pain and servitude for a million years.",1,34,17,14.71,0,0
27053,18,6,Canadian,"Screw that, go Canada!",1,4,4,0,0,0
27054,18,6,Satan,"Enough, Beelzeboot! Thy end has come. ",1,6,3,16.67,0,0
27055,18,6,Kyle,Hey dude.,1,2,2,0,0,0
27056,18,6,Stan,Hey.,1,1,1,0,0,0
27057,18,6,Kyle,Y-you alright?,1,2,2,50,0,0
27058,18,6,Stan,"Yeah. Yeah, I think I'm gonna be okay. ",1,8,4,0,0,0
27059,18,6,Cartman,Cool.,1,1,1,0,0,0
27060,18,6,Prince,"My fellow Canadians, what we do now as a country will hopefully be a model for others. We have all learned a tragic lesson together: that though many sins are out there, when you get involved with freemium gaming, you are making a deal with the Canadian Devil. We will no longer make freemium games, and we will no longer make improvements to our country with money taken from addicts. Canada is back to being an ethical, respected, and shitty tundra. ",1,81,20.25,17.28,0,0
27061,18,6,Stan,"I'm gonna move here and here, and then I'm gonna roll to kill this zombie.",1,15,15,0,6.67,6.67
27062,18,6,Marvin,"Well okay, good idea. ",1,4,4,0,0,0
27063,18,6,Randy,What are you gaywads doin'?,1,5,5,20,0,0
27064,18,6,Stan,"We're playing board games, so that Grandpa avoids the casino and I avoid freemium apps.",1,15,15,20,0,0
27065,18,6,Randy,"Well all right! Good for you guys. Tell you what, I'll join you. Board games go good with a glass of wine. ",1,22,5.5,0,0,0
27066,18,6,Stan,"That's not a glass, that's a trophy, that you won, for drinking.",1,12,12,8.33,0,0
27067,18,6,Randy,"It's not drinking. It's called a White Zinfandel Sipping Sprint, and it's competitive. Get off your high fuckin' horse.",1,19,6.33,21.05,0,0
27068,18,6,Stan,"Your turn, Grandpa. If you roll a five or a six, you can kill these zombies. ",1,16,8,12.5,6.25,6.25
27069,18,6,Randy,You guys wanna put some money on it? ,1,8,8,0,0,0
27070,18,7,Butters,"WHOOAA! It's all so real! Uh this is amazing! It's like I'm there!  I see all our friends at school. Oh wow! If I hold up my hands I can see them too. Whooaa...  Wow, you were right. I can actually feel it.",1,43,5.38,6.98,0,0
